person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
23,44000,0.0,5500,6.17,0.13,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
29,65000,4.0,12000,16.49,0.18,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
27,27000,3.0,6900,9.99,0.26,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28,30000,2.0,10500,8.94,0.35,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,36000,2.0,13750,13.22,0.38,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,72000,2.0,6000,7.49,0.08,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,32000,4.0,8000,10.36,0.25,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,96000,3.0,12000,11.99,0.13,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,70000,9.0,16000,12.18,0.23,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,43000,7.0,6000,13.49,0.14,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,74900,5.0,18300,10.99,0.24,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,50000,4.0,15000,14.91,0.3,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,90000,4.0,15000,13.49,0.17,15,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
32,33600,0.0,8000,16.02,0.24,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
25,50000,9.0,8000,10.0,0.16,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,72893,9.0,20000,13.22,0.27,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
25,128600,9.0,28000,7.9,0.22,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
55,48000,1.0,5500,10.62,0.11,22,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
29,44000,8.0,11000,7.29,0.25,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
27,186000,0.0,3700,10.99,0.02,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
36,93000,1.0,12000,13.48,0.13,13,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,80004,8.0,6000,6.17,0.07,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,50000,7.0,4800,12.68,0.1,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
27,60000,2.0,15000,11.86,0.25,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30,53000,7.0,15000,10.62,0.28,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
29,32000,13.0,8000,5.99,0.25,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,36000,2.0,6000,11.86,0.17,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
29,76200,13.0,20000,6.91,0.26,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,64000,4.0,14000,13.23,0.22,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
41,19200,2.0,2950,16.49,0.15,12,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22,43600,4.0,10000,14.96,0.23,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,100000,7.0,15000,7.88,0.15,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,39600,7.0,10000,10.36,0.25,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22,65000,4.0,9000,9.63,0.14,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
30,180000,11.0,28000,14.91,0.16,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,67450,8.0,4000,6.76,0.06,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,59000,5.0,3000,7.14,0.05,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,45000,5.0,7000,5.42,0.16,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30,40750,2.0,3000,15.28,0.07,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,60000,11.0,25000,15.31,0.42,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
31,75797,8.0,5600,13.22,0.07,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,75600,3.0,20000,16.32,0.26,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
42,85000,3.0,5750,12.99,0.07,14,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21,12000,5.0,3000,8.9,0.25,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,80000,1.0,15000,9.88,0.19,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,54000,5.0,5100,9.62,0.09,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,26000,2.0,3525,6.62,0.14,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
37,39600,2.0,11500,13.48,0.29,15,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24,46700,5.0,8000,15.65,0.17,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
29,105000,3.0,20000,6.91,0.19,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30,60000,0.0,12000,11.71,0.2,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,66500,9.0,5000,9.63,0.08,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,25000,2.0,5000,8.94,0.2,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,54400,2.0,5000,16.49,0.08,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
33,33000,0.0,7500,11.34,0.23,9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
27,65000,5.0,7000,13.57,0.11,7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23,45000,5.0,14500,11.48,0.32,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
32,108000,13.0,8400,15.99,0.08,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,88000,2.0,25000,15.65,0.28,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
28,122000,11.0,15000,16.77,0.12,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,27996,1.0,4800,15.99,0.17,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
28,42000,2.0,6000,12.84,0.14,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
27,80000,1.0,18000,10.39,0.23,8,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
21,48000,1.0,10000,5.79,0.21,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,58000,5.0,4500,13.16,0.08,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25,53000,9.0,6000,7.9,0.11,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,95400,8.0,5000,12.68,0.05,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
41,21600,1.0,3500,13.61,0.16,13,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25,130000,2.0,12000,7.51,0.09,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
35,14400,2.0,5550,10.37,0.39,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28,90700,11.0,20000,6.91,0.22,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,45000,7.0,6000,11.49,0.13,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,88000,4.0,4000,7.14,0.05,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,80400,4.0,9000,7.51,0.11,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,98000,8.0,10000,6.62,0.1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26,120000,8.0,25000,9.76,0.21,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
31,20000,3.0,6400,5.42,0.32,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,79000,9.0,7500,10.01,0.09,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
26,54000,10.0,5000,6.62,0.09,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
29,96000,3.0,6400,11.49,0.07,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22,41244,6.0,11500,11.58,0.28,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,85000,4.0,12000,6.91,0.14,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
35,40934,5.0,20500,12.53,0.5,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,65000,5.0,3200,11.71,0.05,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,40000,4.0,10000,12.84,0.25,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22,31200,7.0,12000,10.99,0.38,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30,300000,14.0,20000,11.58,0.07,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,39700,8.0,8400,7.51,0.21,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,36000,0.0,11625,13.49,0.32,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24,68900,2.0,19500,11.83,0.28,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22,49140,0.0,3000,13.16,0.06,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25,225000,9.0,21000,11.11,0.09,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
21,160000,3.0,15250,15.31,0.1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25,65000,9.0,15000,16.32,0.23,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
24,54996,0.0,12500,12.87,0.23,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
28,42000,3.0,2000,11.49,0.05,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,54072,12.0,7000,11.89,0.13,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,48000,5.0,10200,10.38,0.21,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40,36100,9.0,15250,12.53,0.42,16,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,93000,5.0,16000,13.57,0.17,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22,60000,1.0,7500,11.66,0.13,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
35,101400,11.0,4500,9.32,0.04,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
25,70000,9.0,12800,13.11,0.18,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
32,31000,0.0,5000,11.49,0.16,8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
34,564000,2.0,6000,7.14,0.01,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
33,140000,14.0,9600,6.91,0.07,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27,69000,0.0,9000,16.77,0.13,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,54000,7.0,21200,12.42,0.39,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,51000,6.0,6000,5.79,0.12,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,97440,9.0,15000,7.49,0.15,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
31,65200,7.0,7000,8.0,0.11,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,60000,4.0,10000,16.89,0.17,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
29,70000,5.0,10000,13.85,0.14,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,38100,6.0,3900,7.9,0.1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,72400,4.0,25000,17.99,0.35,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
32,60000,16.0,6000,6.62,0.1,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,78000,6.0,4000,7.74,0.05,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
43,112000,14.0,25000,14.96,0.22,15,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
32,74000,3.0,5000,10.62,0.07,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,25716,1.0,9250,6.54,0.36,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,40000,1.0,4000,7.14,0.1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
30,64000,3.0,10200,6.62,0.16,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
21,31200,1.0,6000,16.89,0.19,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,93000,7.0,25000,12.73,0.27,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
45,64000,3.0,6000,7.29,0.09,14,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,39996,3.0,5000,6.92,0.13,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28,52000,6.0,6000,7.14,0.12,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,37000,6.0,18250,7.49,0.49,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28,60000,12.0,20000,10.99,0.33,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,22680,9.0,7000,10.62,0.31,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,70000,2.0,12000,17.56,0.17,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
22,70000,5.0,15000,13.92,0.21,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,90000,11.0,20000,13.22,0.22,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
42,42000,0.0,12000,10.37,0.29,11,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,90000,8.0,5000,11.34,0.06,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
33,35000,2.0,6000,5.42,0.17,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
41,4000,0.0,2000,13.22,0.5,15,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,80000,6.0,5000,5.42,0.06,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,50000,0.0,8000,7.74,0.16,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,100000,3.0,6000,12.98,0.06,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
36,50000,6.0,7200,13.98,0.14,15,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
27,25200,3.0,6000,7.9,0.24,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,30000,2.0,3000,6.03,0.1,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,90000,8.0,35000,12.68,0.39,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
28,59600,2.0,5000,5.79,0.08,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
27,56400,1.0,9700,8.88,0.17,10,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
29,72000,3.0,9500,11.26,0.13,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,96000,3.0,12000,11.99,0.13,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,63000,8.0,7300,7.49,0.12,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
29,47000,2.0,5000,10.62,0.11,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,59004,5.0,20000,10.83,0.34,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,37000,3.0,8000,13.49,0.22,10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23,30000,0.0,8400,14.65,0.28,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23,115000,7.0,10000,14.27,0.09,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23,120000,7.0,4900,7.14,0.04,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,85200,6.0,20000,15.65,0.23,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
30,91644,14.0,5000,11.03,0.05,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
28,42000,0.0,6400,5.79,0.15,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
43,54000,0.0,3000,8.94,0.06,14,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,18000,1.0,7000,10.65,0.39,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,48000,4.0,5000,5.99,0.1,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,95000,8.0,6500,8.49,0.07,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
22,30000,1.0,6400,16.0,0.21,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,14400,1.0,4750,11.11,0.33,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,65400,1.0,10075,13.98,0.15,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,68000,9.0,2100,12.53,0.03,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,40000,2.0,3400,7.4,0.09,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21,15000,0.0,3600,15.95,0.24,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
26,53000,3.0,2800,6.03,0.05,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,40000,1.0,16000,8.88,0.4,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
33,120000,1.0,9150,13.99,0.08,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
32,41464,16.0,3500,8.32,0.08,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,69000,8.0,20000,13.49,0.29,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
24,72000,3.0,20000,13.57,0.28,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24,37648,0.0,8000,7.29,0.21,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
33,26688,6.0,5000,10.59,0.19,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
33,24996,3.0,6600,12.99,0.26,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,55812,4.0,21825,11.36,0.39,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,45000,5.0,3800,10.65,0.08,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
33,21600,3.0,10000,12.53,0.46,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,200000,7.0,21000,12.69,0.1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,50160,0.0,3000,14.42,0.06,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,47000,7.0,13850,12.68,0.29,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23,74000,7.0,15000,15.99,0.2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24,72000,4.0,20000,14.74,0.28,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,18000,3.0,4000,5.99,0.22,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
41,42000,5.0,2000,13.23,0.05,15,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,39600,4.0,2000,7.9,0.05,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,109500,11.0,20000,17.56,0.18,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
23,78000,7.0,6150,7.88,0.08,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
32,39000,4.0,16700,7.51,0.43,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,38000,6.0,15000,7.88,0.39,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
22,36000,3.0,15000,13.85,0.42,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23,57000,4.0,12000,8.94,0.21,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27,18000,4.0,5000,7.9,0.28,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,29000,5.0,10000,7.49,0.34,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,56000,5.0,10250,14.65,0.18,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
30,54000,2.0,4800,13.23,0.09,8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
27,45000,10.0,7600,14.59,0.17,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23,72000,7.0,3000,7.43,0.04,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
25,78200,9.0,6000,6.54,0.08,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,75000,9.0,4000,12.99,0.05,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
29,40000,3.0,14150,12.69,0.35,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28,50000,1.0,8000,5.99,0.16,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,85000,4.0,15000,9.88,0.18,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30,56628,2.0,12000,8.94,0.21,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
24,46000,8.0,13000,10.99,0.28,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
26,60000,9.0,10000,12.21,0.17,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
26,54000,8.0,5000,15.62,0.09,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26,27000,9.0,11000,8.9,0.41,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,46800,1.0,5525,11.11,0.12,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,42000,8.0,2500,15.28,0.06,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
25,120000,9.0,10000,5.42,0.08,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
30,120000,14.0,7500,15.65,0.06,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
27,55600,2.0,4200,10.37,0.08,9,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,51500,2.0,6300,5.79,0.12,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
29,68000,9.0,3000,12.73,0.04,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
31,120000,0.0,12000,6.03,0.1,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,82000,9.0,11200,5.42,0.14,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
25,80000,0.0,10000,5.79,0.13,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,51996,3.0,5000,6.92,0.1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,108000,7.0,18000,11.26,0.17,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,7904,0.0,500,10.71,0.06,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,75000,1.0,6000,6.03,0.08,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
28,36000,3.0,9600,14.61,0.27,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22,128000,6.0,21600,6.91,0.17,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
34,69000,0.0,5800,14.59,0.08,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22,27264,4.0,5000,13.11,0.18,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
